N° Election;Election;Code Commune;Commune;N° Bureau;Bureau;Circonscritpion;Canton;Inscrits;Votants;Nuls;Blancs;Exprimés;Procurations;N° Candidat;Candidat;Nombre de Voix
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;10;Ecole élémentaire Sévigné;2;05;1462;681;1;5;675;41;9;M. OLHASQUE William;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;10;Ecole élémentaire Sévigné;2;05;1462;681;1;5;675;41;10;Mme BRIOT Valérie;6
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;10;Ecole élémentaire Sévigné;2;05;1462;681;1;5;675;41;11;Mme MANGANO Flavia;34
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;10;Ecole élémentaire Sévigné;2;05;1462;681;1;5;675;41;12;M. ASSIE Frédéric;4
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;10;Ecole élémentaire Sévigné;2;05;1462;681;1;5;675;41;13;Mme BRISSAUD Anne;11
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;10;Ecole élémentaire Sévigné;2;05;1462;681;1;5;675;41;14;Mme YAGUE Annie;95
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;10;Ecole élémentaire Sévigné;2;05;1462;681;1;5;675;41;15;Mme DEFRETIN Sophie;22
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;10;Ecole élémentaire Sévigné;2;05;1462;681;1;5;675;41;16;M. LECHAT Philippe;5
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;11;Gymnase Amélie Blanchard;2;05;1406;752;3;6;743;49;1;M. BENALI Mahfoud;14
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;11;Gymnase Amélie Blanchard;2;05;1406;752;3;6;743;49;2;Mme OZIOL Nathalie;374
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;11;Gymnase Amélie Blanchard;2;05;1406;752;3;6;743;49;3;Mme ZBAIRI Kadija;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;11;Gymnase Amélie Blanchard;2;05;1406;752;3;6;743;49;4;M. ROQUE Manuel;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;11;Gymnase Amélie Blanchard;2;05;1406;752;3;6;743;49;5;M. MICHEL Didier;2
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;11;Gymnase Amélie Blanchard;2;05;1406;752;3;6;743;49;6;Mme BELLAREDJ Fatima;81
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;11;Gymnase Amélie Blanchard;2;05;1406;752;3;6;743;49;7;Mme RESSIGUIER Muriel;36
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;11;Gymnase Amélie Blanchard;2;05;1406;752;3;6;743;49;8;M. DALMAU Flavio;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;11;Gymnase Amélie Blanchard;2;05;1406;752;3;6;743;49;9;M. OLHASQUE William;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;11;Gymnase Amélie Blanchard;2;05;1406;752;3;6;743;49;10;Mme BRIOT Valérie;9
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;11;Gymnase Amélie Blanchard;2;05;1406;752;3;6;743;49;11;Mme MANGANO Flavia;54
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;11;Gymnase Amélie Blanchard;2;05;1406;752;3;6;743;49;12;M. ASSIE Frédéric;3
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;11;Gymnase Amélie Blanchard;2;05;1406;752;3;6;743;49;13;Mme BRISSAUD Anne;16
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;11;Gymnase Amélie Blanchard;2;05;1406;752;3;6;743;49;14;Mme YAGUE Annie;118
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;11;Gymnase Amélie Blanchard;2;05;1406;752;3;6;743;49;15;Mme DEFRETIN Sophie;27
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;11;Gymnase Amélie Blanchard;2;05;1406;752;3;6;743;49;16;M. LECHAT Philippe;9
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;12;Gymnase Amélie Blanchard;2;05;1247;623;6;4;613;30;1;M. BENALI Mahfoud;16
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;12;Gymnase Amélie Blanchard;2;05;1247;623;6;4;613;30;2;Mme OZIOL Nathalie;253
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;12;Gymnase Amélie Blanchard;2;05;1247;623;6;4;613;30;3;Mme ZBAIRI Kadija;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;12;Gymnase Amélie Blanchard;2;05;1247;623;6;4;613;30;4;M. ROQUE Manuel;1
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;12;Gymnase Amélie Blanchard;2;05;1247;623;6;4;613;30;5;M. MICHEL Didier;2
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;12;Gymnase Amélie Blanchard;2;05;1247;623;6;4;613;30;6;Mme BELLAREDJ Fatima;77
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;12;Gymnase Amélie Blanchard;2;05;1247;623;6;4;613;30;7;Mme RESSIGUIER Muriel;33
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;12;Gymnase Amélie Blanchard;2;05;1247;623;6;4;613;30;8;M. DALMAU Flavio;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;12;Gymnase Amélie Blanchard;2;05;1247;623;6;4;613;30;9;M. OLHASQUE William;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;12;Gymnase Amélie Blanchard;2;05;1247;623;6;4;613;30;10;Mme BRIOT Valérie;9
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;12;Gymnase Amélie Blanchard;2;05;1247;623;6;4;613;30;11;Mme MANGANO Flavia;58
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;12;Gymnase Amélie Blanchard;2;05;1247;623;6;4;613;30;12;M. ASSIE Frédéric;1
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;12;Gymnase Amélie Blanchard;2;05;1247;623;6;4;613;30;13;Mme BRISSAUD Anne;10
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;12;Gymnase Amélie Blanchard;2;05;1247;623;6;4;613;30;14;Mme YAGUE Annie;123
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;12;Gymnase Amélie Blanchard;2;05;1247;623;6;4;613;30;15;Mme DEFRETIN Sophie;27
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;12;Gymnase Amélie Blanchard;2;05;1247;623;6;4;613;30;16;M. LECHAT Philippe;3
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;13;Ecole élémentaire Condorcet;3;03;804;448;3;1;444;23;1;M. BERGEON Jean-Luc;41
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;13;Ecole élémentaire Condorcet;3;03;804;448;3;1;444;23;2;M. CARABASSE Denis;7
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;13;Ecole élémentaire Condorcet;3;03;804;448;3;1;444;23;3;M. LAURON Nicolas;18
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;13;Ecole élémentaire Condorcet;3;03;804;448;3;1;444;23;4;Mme MIGNACCA Julia;228
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;13;Ecole élémentaire Condorcet;3;03;804;448;3;1;444;23;5;M. GACHON Serge;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;13;Ecole élémentaire Condorcet;3;03;804;448;3;1;444;23;6;Mme CRISTOL Laurence;88
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;13;Ecole élémentaire Condorcet;3;03;804;448;3;1;444;23;7;M. BERTHET Alain;19
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;13;Ecole élémentaire Condorcet;3;03;804;448;3;1;444;23;8;M. SAUREL Philippe;22
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;13;Ecole élémentaire Condorcet;3;03;804;448;3;1;444;23;9;Mme MAUREL Johana;16
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;13;Ecole élémentaire Condorcet;3;03;804;448;3;1;444;23;10;M. BOUDAUD-ANDUAGA Alexis;5
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;13;Ecole élémentaire Condorcet;3;03;804;448;3;1;444;23;11;M. COMBET Laurian;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;14;Ecole élémentaire Condorcet;3;06;1230;679;1;4;674;31;1;M. BERGEON Jean-Luc;56
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;14;Ecole élémentaire Condorcet;3;06;1230;679;1;4;674;31;2;M. CARABASSE Denis;9
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;14;Ecole élémentaire Condorcet;3;06;1230;679;1;4;674;31;3;M. LAURON Nicolas;30
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;14;Ecole élémentaire Condorcet;3;06;1230;679;1;4;674;31;4;Mme MIGNACCA Julia;278
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;14;Ecole élémentaire Condorcet;3;06;1230;679;1;4;674;31;5;M. GACHON Serge;6
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;14;Ecole élémentaire Condorcet;3;06;1230;679;1;4;674;31;6;Mme CRISTOL Laurence;196
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;14;Ecole élémentaire Condorcet;3;06;1230;679;1;4;674;31;7;M. BERTHET Alain;27
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;14;Ecole élémentaire Condorcet;3;06;1230;679;1;4;674;31;8;M. SAUREL Philippe;16
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;14;Ecole élémentaire Condorcet;3;06;1230;679;1;4;674;31;9;Mme MAUREL Johana;33
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;14;Ecole élémentaire Condorcet;3;06;1230;679;1;4;674;31;10;M. BOUDAUD-ANDUAGA Alexis;23
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;14;Ecole élémentaire Condorcet;3;06;1230;679;1;4;674;31;11;M. COMBET Laurian;0
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;15;Ecole élémentaire Eugène Pottier;3;06;1486;750;0;7;743;45;1;M. BERGEON Jean-Luc;89
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;15;Ecole élémentaire Eugène Pottier;3;06;1486;750;0;7;743;45;2;M. CARABASSE Denis;11
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;15;Ecole élémentaire Eugène Pottier;3;06;1486;750;0;7;743;45;3;M. LAURON Nicolas;29
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;15;Ecole élémentaire Eugène Pottier;3;06;1486;750;0;7;743;45;4;Mme MIGNACCA Julia;357
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;15;Ecole élémentaire Eugène Pottier;3;06;1486;750;0;7;743;45;5;M. GACHON Serge;2
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;15;Ecole élémentaire Eugène Pottier;3;06;1486;750;0;7;743;45;6;Mme CRISTOL Laurence;148
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;15;Ecole élémentaire Eugène Pottier;3;06;1486;750;0;7;743;45;7;M. BERTHET Alain;29
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;15;Ecole élémentaire Eugène Pottier;3;06;1486;750;0;7;743;45;8;M. SAUREL Philippe;23
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;15;Ecole élémentaire Eugène Pottier;3;06;1486;750;0;7;743;45;9;Mme MAUREL Johana;39
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;15;Ecole élémentaire Eugène Pottier;3;06;1486;750;0;7;743;45;10;M. BOUDAUD-ANDUAGA Alexis;15
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;15;Ecole élémentaire Eugène Pottier;3;06;1486;750;0;7;743;45;11;M. COMBET Laurian;1
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;16;Ecole élémentaire Eugène Pottier;3;02;1367;648;2;14;632;32;1;M. BERGEON Jean-Luc;58
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;16;Ecole élémentaire Eugène Pottier;3;02;1367;648;2;14;632;32;2;M. CARABASSE Denis;5
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;16;Ecole élémentaire Eugène Pottier;3;02;1367;648;2;14;632;32;3;M. LAURON Nicolas;11
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;16;Ecole élémentaire Eugène Pottier;3;02;1367;648;2;14;632;32;4;Mme MIGNACCA Julia;336
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;16;Ecole élémentaire Eugène Pottier;3;02;1367;648;2;14;632;32;5;M. GACHON Serge;7
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;16;Ecole élémentaire Eugène Pottier;3;02;1367;648;2;14;632;32;6;Mme CRISTOL Laurence;105
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;16;Ecole élémentaire Eugène Pottier;3;02;1367;648;2;14;632;32;7;M. BERTHET Alain;16
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;16;Ecole élémentaire Eugène Pottier;3;02;1367;648;2;14;632;32;8;M. SAUREL Philippe;32
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;16;Ecole élémentaire Eugène Pottier;3;02;1367;648;2;14;632;32;9;Mme MAUREL Johana;45
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;16;Ecole élémentaire Eugène Pottier;3;02;1367;648;2;14;632;32;10;M. BOUDAUD-ANDUAGA Alexis;15
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;16;Ecole élémentaire Eugène Pottier;3;02;1367;648;2;14;632;32;11;M. COMBET Laurian;2
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;17;Ecole élémentaire du Docteur Calmette;3;02;1375;657;2;2;653;23;1;M. BERGEON Jean-Luc;43
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;17;Ecole élémentaire du Docteur Calmette;3;02;1375;657;2;2;653;23;2;M. CARABASSE Denis;11
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;17;Ecole élémentaire du Docteur Calmette;3;02;1375;657;2;2;653;23;3;M. LAURON Nicolas;15
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;17;Ecole élémentaire du Docteur Calmette;3;02;1375;657;2;2;653;23;4;Mme MIGNACCA Julia;326
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;17;Ecole élémentaire du Docteur Calmette;3;02;1375;657;2;2;653;23;5;M. GACHON Serge;2
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;17;Ecole élémentaire du Docteur Calmette;3;02;1375;657;2;2;653;23;6;Mme CRISTOL Laurence;124
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;17;Ecole élémentaire du Docteur Calmette;3;02;1375;657;2;2;653;23;7;M. BERTHET Alain;29
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;17;Ecole élémentaire du Docteur Calmette;3;02;1375;657;2;2;653;23;8;M. SAUREL Philippe;31
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;17;Ecole élémentaire du Docteur Calmette;3;02;1375;657;2;2;653;23;9;Mme MAUREL Johana;53
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;17;Ecole élémentaire du Docteur Calmette;3;02;1375;657;2;2;653;23;10;M. BOUDAUD-ANDUAGA Alexis;18
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;17;Ecole élémentaire du Docteur Calmette;3;02;1375;657;2;2;653;23;11;M. COMBET Laurian;1
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;18;Ecole élémentaire du Docteur Calmette;3;02;1152;449;1;10;438;18;1;M. BERGEON Jean-Luc;37
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;18;Ecole élémentaire du Docteur Calmette;3;02;1152;449;1;10;438;18;2;M. CARABASSE Denis;3
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;18;Ecole élémentaire du Docteur Calmette;3;02;1152;449;1;10;438;18;3;M. LAURON Nicolas;15
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;18;Ecole élémentaire du Docteur Calmette;3;02;1152;449;1;10;438;18;4;Mme MIGNACCA Julia;213
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;18;Ecole élémentaire du Docteur Calmette;3;02;1152;449;1;10;438;18;5;M. GACHON Serge;3
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;18;Ecole élémentaire du Docteur Calmette;3;02;1152;449;1;10;438;18;6;Mme CRISTOL Laurence;81
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;18;Ecole élémentaire du Docteur Calmette;3;02;1152;449;1;10;438;18;7;M. BERTHET Alain;17
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;18;Ecole élémentaire du Docteur Calmette;3;02;1152;449;1;10;438;18;8;M. SAUREL Philippe;21
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;18;Ecole élémentaire du Docteur Calmette;3;02;1152;449;1;10;438;18;9;Mme MAUREL Johana;36
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;18;Ecole élémentaire du Docteur Calmette;3;02;1152;449;1;10;438;18;10;M. BOUDAUD-ANDUAGA Alexis;8
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;18;Ecole élémentaire du Docteur Calmette;3;02;1152;449;1;10;438;18;11;M. COMBET Laurian;4
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;19;Ecole élémentaire du Docteur Calmette;3;02;1420;708;3;5;700;23;1;M. BERGEON Jean-Luc;50
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;19;Ecole élémentaire du Docteur Calmette;3;02;1420;708;3;5;700;23;2;M. CARABASSE Denis;6
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;19;Ecole élémentaire du Docteur Calmette;3;02;1420;708;3;5;700;23;3;M. LAURON Nicolas;29
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;19;Ecole élémentaire du Docteur Calmette;3;02;1420;708;3;5;700;23;4;Mme MIGNACCA Julia;269
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;19;Ecole élémentaire du Docteur Calmette;3;02;1420;708;3;5;700;23;5;M. GACHON Serge;3
295;Elections législatives - Scrutin du 12 juin 2022 : premier tour;34172;Montpellier;19;Ecole élémentaire du Docteur Calmette;3;02;1420;708;3;5;700;23;6;Mme CRISTOL Laurence;162
